,idParlamentario,idProyecto
184,101025,125726.0
185,101025,126208.0
186,101025,125820.0
187,101025,126391.0
188,101025,126729.0
189,101025,128076.0
190,101025,125578.0
191,101025,125491.0
192,101025,126363.0
193,101025,126364.0
194,101025,128043.0
195,101025,128098.0
196,101025,126365.0
197,101025,127030.0
198,101025,127236.0
199,101025,126118.0
200,101025,127028.0
201,101025,126912.0
202,101025,126346.0
203,101025,126875.0
204,101025,126836.0
205,101025,127484.0
206,101025,125708.0
207,101025,125706.0
208,101025,126771.0
209,101025,127833.0
210,101025,127076.0
211,101025,125620.0
212,101025,125621.0
213,101025,125571.0
214,101025,125573.0
215,101025,125575.0
216,101025,126343.0
217,101025,126655.0
218,101025,127073.0
219,101025,127894.0
220,101025,127781.0
221,101025,127780.0
222,101025,125027.0
223,101025,124492.0
224,101025,128102.0
225,101025,125682.0
226,101025,126901.0
227,101025,126898.0
228,101025,128059.0
229,101025,126949.0
230,101025,126234.0
231,101025,127342.0
232,101025,126304.0
233,101025,125498.0
234,101025,124499.0
235,101025,125589.0
236,101025,125599.0
237,101025,125579.0
238,101025,125593.0
239,101025,125594.0
240,101025,125596.0
241,101025,125600.0
242,101025,125602.0
243,101025,125603.0
244,101025,125605.0
245,101025,125606.0
246,101025,125598.0
247,101025,125587.0
248,101025,125608.0
249,101025,125609.0
250,101025,125591.0
251,101025,125604.0
252,101025,125610.0
253,101025,125601.0
254,101025,125843.0
255,101025,125607.0
256,101025,125611.0
257,101025,125612.0
258,101025,125613.0
259,101025,125614.0
260,101025,125615.0
261,101025,125616.0
262,101025,125617.0
263,101025,125618.0
264,101025,125619.0
265,101025,125623.0
266,101025,125622.0
267,101025,125626.0
268,101025,125627.0
269,101025,125628.0
270,101025,125629.0
271,101025,126261.0
272,101025,126280.0
273,101025,126041.0
274,101025,125758.0
275,101025,125162.0
276,101025,125815.0
277,101025,125817.0
278,101025,126177.0
279,101025,126174.0
280,101025,126176.0
281,101025,126178.0
282,101025,126179.0
283,101025,126530.0
284,101025,126705.0
285,101025,125508.0
286,101025,126911.0
287,101025,125685.0
288,101025,126993.0
289,101025,126835.0
290,101025,126834.0
291,101025,127085.0
292,101025,127272.0
293,101025,126262.0
294,101025,125797.0
295,101025,128044.0
296,101025,128045.0
297,101025,127832.0
298,101025,126489.0
299,101025,126490.0
300,101025,126486.0
301,101025,126491.0
302,101025,127896.0
303,101025,127941.0
304,101025,125580.0
305,101025,125567.0
306,101025,125568.0
307,101025,125570.0
308,101025,125569.0
309,101025,125572.0
310,101025,125576.0
311,101025,125581.0
312,101025,125590.0
313,101025,125584.0
314,101025,125577.0
315,101025,125582.0
316,101025,125585.0
317,101025,125586.0
318,101025,125588.0
319,101025,125624.0
320,101025,125625.0
321,101025,126039.0
322,101025,126040.0
323,101025,126585.0
324,101025,125721.0
325,101025,127755.0
326,101025,126774.0
327,101025,126773.0
328,101025,126770.0
329,101025,126680.0
330,101025,126726.0
331,101025,126800.0
332,101025,127893.0
333,101025,127895.0
334,101025,125978.0
335,101025,126874.0
336,101025,126917.0
337,101025,126790.0
338,101197,123643.0
339,101197,123644.0
340,101197,123695.0
341,101197,123928.0
342,101197,123930.0
343,101197,123797.0
344,101197,123864.0
345,101197,123989.0
346,101197,123990.0
347,101197,123696.0
348,101197,123335.0
349,101197,123719.0
350,101197,123721.0
351,101197,123720.0
352,101197,124210.0
353,101197,124215.0
354,101197,124216.0
355,101197,124211.0
356,101197,124366.0
357,101197,124620.0
358,101197,124368.0
359,101197,124834.0
360,101197,125497.0
361,101197,125496.0
362,101197,124435.0
363,101197,124436.0
364,101197,124688.0
365,101197,124849.0
366,101197,124851.0
367,101197,125210.0
368,101197,125545.0
369,101197,126651.0
370,101197,126576.0
371,101197,128054.0
372,101197,125544.0
373,101197,127373.0
374,101197,127374.0
375,101197,127846.0
376,101197,127886.0
377,101197,125941.0
378,101197,125220.0
379,101197,127925.0
380,101197,126116.0
381,101197,125787.0
382,101197,126389.0
383,101197,126459.0
384,101197,126329.0
385,101197,126477.0
386,101197,127137.0
387,101197,127006.0
388,101197,127240.0
389,101197,125800.0
390,101197,125783.0
391,101197,126719.0
392,101197,127890.0
393,101197,127368.0
394,100790,113261.0
395,100790,113253.0
396,100790,113481.0
397,100790,113583.0
398,100790,115534.0
399,100790,115537.0
400,100790,115530.0
401,100790,116154.0
402,100790,117209.0
403,100790,116147.0
404,100790,115325.0
405,100790,115980.0
406,100790,117328.0
407,100790,116241.0
408,100790,115978.0
409,100790,115842.0
410,100790,116644.0
411,100790,116988.0
412,100790,116391.0
413,100790,117135.0
414,100790,117244.0
415,100790,117541.0
416,100790,117569.0
417,100790,116589.0
418,100790,116590.0
419,100790,117077.0
420,100790,117248.0
421,100790,118187.0
422,100790,118671.0
423,100790,119096.0
424,100790,120159.0
425,100790,121326.0
426,100790,122211.0
427,100790,122274.0
428,100790,123009.0
429,100790,122102.0
430,100790,121836.0
431,100790,122967.0
432,100790,123028.0
433,100790,122233.0
434,100790,121460.0
435,100792,113884.0
436,100792,114187.0
437,100792,113350.0
438,100792,113674.0
439,100792,112978.0
440,100792,113554.0
441,100792,113893.0
442,100792,113888.0
443,100792,113188.0
444,100792,113189.0
445,100792,113691.0
446,100792,114188.0
447,100792,114189.0
448,100792,115947.0
449,100792,115942.0
450,100792,115943.0
451,100792,113969.0
452,100792,114388.0
453,100792,114353.0
454,100792,115502.0
455,100792,114499.0
456,100792,115067.0
457,100792,115837.0
458,100792,117209.0
459,100792,116341.0
460,100792,116342.0
461,100792,115945.0
462,100792,115933.0
463,100792,115932.0
464,100792,114976.0
465,100792,115580.0
466,100792,115973.0
467,100792,113485.0
468,100792,115058.0
469,100792,116150.0
470,100792,116149.0
471,100792,116392.0
472,100792,115458.0
473,100792,115907.0
474,100792,114505.0
475,100792,116551.0
476,100792,116213.0
477,100792,117086.0
478,100792,117079.0
479,100792,117081.0
480,100792,117082.0
481,100792,113809.0
482,100792,116770.0
483,100792,119290.0
484,100792,117107.0
485,100792,117083.0
486,100792,117109.0
487,100792,117108.0
488,100792,117244.0
489,100792,117404.0
490,100792,118401.0
491,100792,118410.0
492,100792,117309.0
493,100792,117610.0
494,100792,117648.0
495,100792,117569.0
496,100792,116569.0
497,100792,116760.0
498,100792,116788.0
499,100792,116907.0
500,100792,117248.0
501,100792,117537.0
502,100792,120687.0
503,100792,120690.0
504,100792,117555.0
505,100792,116538.0
506,100792,118268.0
507,100792,118277.0
508,100792,118275.0
509,100792,118509.0
510,100792,120096.0
511,100792,118676.0
512,100792,118670.0
513,100792,118678.0
514,100792,118372.0
515,100792,120147.0
516,100792,120054.0
517,100792,119874.0
518,100792,119047.0
519,100792,119568.0
520,100792,119608.0
521,100792,120045.0
522,100792,119888.0
523,100792,121028.0
524,100792,120987.0
525,100792,121083.0
526,100792,120608.0
527,100792,121031.0
528,100792,120156.0
529,100792,120469.0
530,100792,120939.0
531,100792,120986.0
532,100792,117166.0
533,100792,121350.0
534,100792,117127.0
535,100792,121232.0
536,100792,121511.0
537,100792,120562.0
538,100792,121326.0
539,100792,122664.0
540,100792,122670.0
541,100792,122097.0
542,100792,114550.0
543,100792,122660.0
544,100792,122650.0
545,100792,122318.0
546,100792,122629.0
547,100792,122608.0
548,100792,122615.0
549,100792,122614.0
550,100792,122274.0
551,100792,122205.0
552,100792,122858.0
553,100792,123048.0
554,100792,123119.0
555,100792,121749.0
556,100792,122618.0
557,100792,122621.0
558,100792,122619.0
559,100792,122620.0
560,100792,123405.0
561,100792,123444.0
562,100792,123731.0
563,100792,123769.0
564,100792,123542.0
565,100792,123460.0
566,100792,123831.0
567,100792,123998.0
568,100792,123167.0
569,100792,123156.0
570,100792,124133.0
571,100792,123895.0
572,100792,124169.0
573,100792,124579.0
574,100792,123028.0
575,100792,123950.0
576,100792,123941.0
577,100792,123948.0
578,100792,123331.0
579,100792,123417.0
580,100792,123572.0
581,100792,123226.0
582,100792,123351.0
583,100792,123497.0
584,100792,123459.0
585,100792,123504.0
586,100792,123449.0
587,100792,123454.0
588,100792,123607.0
589,100792,123633.0
590,100792,124210.0
591,100792,124311.0
592,100792,124312.0
593,100792,124314.0
594,100792,124370.0
595,100792,123844.0
596,100792,124786.0
597,100792,123973.0
598,100792,124886.0
599,100792,124317.0
600,100792,124277.0
601,100792,124987.0
602,100792,125278.0
603,100792,125417.0
604,100792,125416.0
605,100792,124358.0
606,100792,124783.0
607,100792,123940.0
608,100792,125218.0
609,100792,125488.0
610,100792,124383.0
611,100792,124603.0
612,100792,124604.0
613,100792,124605.0
614,100792,124602.0
615,100792,124450.0
616,100792,124264.0
617,100792,124263.0
618,100792,124547.0
619,100792,124782.0
620,100792,124800.0
621,100792,126649.0
622,100792,126651.0
623,100792,126733.0
624,100792,128054.0
625,100792,126219.0
626,100792,126198.0
627,100792,126218.0
628,100792,126470.0
629,100792,126120.0
630,100792,127883.0
631,100792,127881.0
632,100792,125514.0
633,100792,127007.0
634,100792,126856.0
635,100792,126749.0
636,100792,126991.0
637,100792,127055.0
638,100792,127751.0
639,100792,127756.0
640,100792,126345.0
641,100792,126797.0
642,100792,126962.0
643,100792,127983.0
644,100792,127343.0
645,100792,126192.0
646,100792,121460.0
647,100792,125808.0
648,100792,126390.0
649,100792,126988.0
650,100792,127086.0
651,100792,127000.0
652,100792,125785.0
653,100792,126658.0
654,100792,126947.0
655,100792,127891.0
656,100792,127979.0
657,100792,128021.0
658,100792,123870.0
659,100793,113261.0
660,100793,113253.0
661,100793,113192.0
662,100793,113481.0
663,100793,113583.0
664,100793,114789.0
665,100793,115730.0
666,100793,116154.0
667,100793,118927.0
668,100793,116241.0
669,100793,115835.0
670,100793,114933.0
671,100793,115844.0
672,100793,116558.0
673,100793,117575.0
674,100793,116559.0
675,100793,119216.0
676,100793,119218.0
677,100793,119219.0
678,100793,119214.0
679,100793,119213.0
680,100793,119212.0
681,100793,120307.0
682,100793,116242.0
683,100793,120398.0
684,100793,121190.0
685,100793,122221.0
686,100793,117310.0
687,100793,123989.0
688,100793,123990.0
689,100793,124304.0
690,100793,124406.0
691,100793,125812.0
692,100793,125840.0
693,100793,126334.0
694,100793,125542.0
695,100793,125758.0
696,100793,126086.0
697,100651,113165.0
698,100651,113440.0
699,100651,114370.0
700,100651,114358.0
701,100651,115631.0
702,100651,117045.0
703,100651,116334.0
704,100651,114822.0
705,100651,115274.0
706,100651,115328.0
707,100651,115329.0
708,100651,113408.0
709,100651,116389.0
710,100651,116327.0
711,100651,116855.0
712,100651,117940.0
713,100651,117163.0
714,100651,117399.0
715,100651,117435.0
716,100651,118256.0
717,100651,117941.0
718,100651,115789.0
719,100651,118288.0
720,100651,117874.0
721,100651,118065.0
722,100651,118063.0
723,100651,118133.0
724,100651,118064.0
725,100651,118900.0
726,100651,118626.0
727,100651,119387.0
728,100651,119952.0
729,100651,119956.0
730,100651,119132.0
731,100651,119320.0
732,100651,119326.0
733,100651,121039.0
734,100651,118349.0
735,100651,119134.0
736,100651,121524.0
737,100651,121527.0
738,100651,121305.0
739,100651,121306.0
740,100651,121307.0
741,100651,121308.0
742,100651,121309.0
743,100651,121310.0
744,100651,121311.0
745,100651,121312.0
746,100651,121315.0
747,100651,121320.0
748,100651,120854.0
749,100651,120855.0
750,100651,120856.0
751,100651,120857.0
752,100651,120858.0
753,100651,121397.0
754,100651,121406.0
755,100651,121528.0
756,100651,121529.0
757,100651,121724.0
758,100651,121776.0
759,100651,122665.0
760,100651,121943.0
761,100651,122004.0
762,100651,122702.0
763,100651,121849.0
764,100651,122733.0
765,100651,122012.0
766,100651,122076.0
767,100651,122077.0
768,100651,122159.0
769,100651,122400.0
770,100651,122651.0
771,100651,122861.0
772,100651,122199.0
773,100651,122261.0
774,100651,122152.0
775,100651,122649.0
776,100651,122704.0
777,100651,122403.0
778,100651,122079.0
779,100651,122657.0
780,100651,123739.0
781,100651,123740.0
782,100651,118769.0
783,100651,123965.0
784,100651,123703.0
785,100651,124027.0
786,100651,123434.0
787,100651,123435.0
788,100651,123436.0
789,100651,123437.0
790,100651,123442.0
791,100651,123438.0
792,100651,123439.0
793,100651,123440.0
794,100651,123441.0
795,100651,123525.0
796,100651,123526.0
797,100651,123527.0
798,100651,123590.0
799,100651,115501.0
800,100651,121734.0
801,100651,124347.0
802,100651,124405.0
803,100651,125261.0
804,100651,124429.0
805,100651,124523.0
806,100651,125260.0
807,100651,125228.0
808,100651,126007.0
809,100651,125483.0
810,100651,126018.0
811,100651,126019.0
812,100651,124573.0
813,100651,124254.0
814,100651,124256.0
815,100651,124803.0
816,100651,124531.0
817,100651,125376.0
818,100651,125836.0
819,100651,126102.0
820,100651,126103.0
821,100651,126104.0
822,100651,126105.0
823,100651,128120.0
824,100651,125530.0
825,100651,126106.0
826,100651,126096.0
827,100651,126359.0
828,100651,127302.0
829,100651,126099.0
830,100651,125560.0
831,100651,125561.0
832,100651,125562.0
833,100651,126182.0
834,100651,126183.0
835,100651,126193.0
836,100651,125466.0
837,100651,121530.0
838,100651,125263.0
839,100651,125760.0
840,100651,120259.0
841,100651,126687.0
842,100651,121853.0
843,100651,115803.0
844,100651,125356.0
845,100651,125639.0
846,100651,125640.0
847,100651,125641.0
848,100651,125635.0
849,100651,126292.0
850,100651,126541.0
851,100651,126370.0
852,100651,127175.0
853,100651,126975.0
854,100651,126976.0
855,100651,125522.0
856,100651,127899.0
857,100651,127961.0
858,100651,123711.0
859,100786,113081.0
860,100786,113240.0
861,100786,113479.0
862,100786,113593.0
863,100786,115261.0
864,100786,114499.0
865,100786,115369.0
866,100786,115867.0
867,100786,116879.0
868,100786,116942.0
869,100786,113345.0
870,100786,117304.0
871,100786,118061.0
872,100786,116567.0
873,100786,120691.0
874,100786,116108.0
875,100786,117888.0
876,100786,116827.0
877,100786,116572.0
878,100786,119162.0
879,100786,117710.0
880,100786,121256.0
881,100786,121504.0
882,100786,121511.0
883,100786,120797.0
884,100786,122007.0
885,100786,122216.0
886,100786,122162.0
887,100786,122177.0
888,100786,119987.0
889,100786,119589.0
890,100786,122794.0
891,100786,122816.0
892,100786,122832.0
893,100786,123070.0
894,100786,123162.0
895,100786,122027.0
896,100786,123406.0
897,100786,124103.0
898,100786,124144.0
899,100786,124147.0
900,100786,123802.0
901,100786,122181.0
902,100786,123913.0
903,100786,123952.0
904,100786,123228.0
905,100786,123407.0
906,100786,123472.0
907,100786,123459.0
908,100786,123600.0
909,100786,123844.0
910,100786,124921.0
911,100786,125098.0
912,100786,125201.0
913,100786,124478.0
914,100786,124671.0
915,100786,124084.0
916,100786,125190.0
917,100786,125344.0
918,100786,125491.0
919,100786,127275.0
920,100786,125758.0
921,100786,126705.0
922,100786,126726.0
923,100786,126790.0
924,100681,113783.0
925,100681,113152.0
926,100681,113153.0
927,100681,113154.0
928,100681,113319.0
929,100681,113873.0
930,100681,113877.0
931,100681,113876.0
932,100681,113230.0
933,100681,113231.0
934,100681,113789.0
935,100681,113780.0
936,100681,113781.0
937,100681,113953.0
938,100681,114195.0
939,100681,114596.0
940,100681,114693.0
941,100681,115671.0
942,100681,116180.0
943,100681,116181.0
944,100681,116030.0
945,100681,117819.0
946,100681,117825.0
947,100681,117826.0
948,100681,114956.0
949,100681,114955.0
950,100681,116414.0
951,100681,116416.0
952,100681,114883.0
953,100681,114878.0
954,100681,113408.0
955,100681,116389.0
956,100681,116327.0
957,100681,117631.0
958,100681,116615.0
959,100681,115563.0
960,100681,115551.0
961,100681,120759.0
962,100681,117942.0
963,100681,117158.0
964,100681,117429.0
965,100681,117428.0
966,100681,117038.0
967,100681,117436.0
968,100681,117533.0
969,100681,116610.0
970,100681,116611.0
971,100681,116622.0
972,100681,117591.0
973,100681,117687.0
974,100681,117535.0
975,100681,117487.0
976,100681,117490.0
977,100681,118233.0
978,100681,118234.0
979,100681,118235.0
980,100681,116492.0
981,100681,118237.0
982,100681,118239.0
983,100681,118238.0
984,100681,118240.0
985,100681,118252.0
986,100681,118254.0
987,100681,119387.0
988,100681,119129.0
989,100681,119130.0
990,100681,119191.0
991,100681,120093.0
992,100681,120328.0
993,100681,120332.0
994,100681,120392.0
995,100681,115707.0
996,100681,119549.0
997,100681,119390.0
998,100681,118899.0
999,100681,121625.0
1000,100681,121626.0
1001,100681,121627.0
1002,100681,120567.0
1003,100681,120673.0
1004,100681,120669.0
1005,100681,120674.0
1006,100681,120675.0
1007,100681,120676.0
1008,100681,120678.0
1009,100681,120679.0
1010,100681,121204.0
1011,100681,121205.0
1012,100681,121206.0
1013,100681,121466.0
1014,100681,121316.0
1015,100681,121465.0
1016,100681,120773.0
1017,100681,120870.0
1018,100681,120871.0
1019,100681,120947.0
1020,100681,121012.0
1021,100681,121314.0
1022,100681,121396.0
1023,100681,121399.0
1024,100681,121400.0
1025,100681,121402.0
1026,100681,121157.0
1027,100681,121632.0
1028,100681,121779.0
1029,100681,121727.0
1030,100681,121728.0
1031,100681,121729.0
1032,100681,121780.0
1033,100681,121938.0
1034,100681,121539.0
1035,100681,121958.0
1036,100681,121946.0
1037,100681,121890.0
1038,100681,121891.0
1039,100681,121892.0
1040,100681,121893.0
1041,100681,122015.0
1042,100681,120487.0
1043,100681,122363.0
1044,100681,122648.0
1045,100681,122654.0
1046,100681,122867.0
1047,100681,122881.0
1048,100681,122189.0
1049,100681,122259.0
1050,100681,122288.0
1051,100681,122292.0
1052,100681,122287.0
1053,100681,122140.0
1054,100681,122141.0
1055,100681,122402.0
1056,100681,121377.0
1057,100681,122796.0
1058,100681,123008.0
1059,100681,122737.0
1060,100681,122289.0
1061,100681,113869.0
1062,100681,123561.0
1063,100681,124007.0
1064,100681,124008.0
1065,100681,124139.0
1066,100681,123432.0
1067,100681,123781.0
1068,100681,123967.0
1069,100681,123275.0
1070,100681,123283.0
1071,100681,123294.0
1072,100681,123557.0
1073,100681,123551.0
1074,100681,123552.0
1075,100681,123553.0
1076,100681,123554.0
1077,100681,123556.0
1078,100681,123555.0
1079,100681,123558.0
1080,100681,123379.0
1081,100681,123383.0
1082,100681,123559.0
1083,100681,123560.0
1084,100681,123562.0
1085,100681,123563.0
1086,100681,123564.0
1087,100681,123565.0
1088,100681,123566.0
1089,100681,123567.0
1090,100681,123569.0
1091,100681,123550.0
1092,100681,123630.0
1093,100681,124431.0
1094,100681,124752.0
1095,100681,124532.0
1096,100681,124533.0
1097,100681,124572.0
1098,100681,124681.0
1099,100681,124970.0
1100,100681,115501.0
1101,100681,124425.0
1102,100681,124401.0
1103,100681,125254.0
1104,100681,125228.0
1105,100681,121467.0
1106,100681,124484.0
1107,100681,126007.0
1108,100681,124187.0
1109,100681,119939.0
1110,100681,113954.0
1111,100681,124530.0
1112,100681,124811.0
1113,100681,126250.0
1114,100681,127292.0
1115,100681,126608.0
1116,100681,119195.0
1117,100681,126440.0
1118,100681,127855.0
1119,100681,126275.0
1120,100681,126869.0
1121,100681,126751.0
1122,100681,127291.0
1123,100681,127090.0
1124,100681,127040.0
1125,100681,127864.0
1126,100681,126929.0
1127,100681,126928.0
1128,100681,126245.0
1129,100681,126246.0
1130,100681,126244.0
1131,100681,113238.0
1132,100681,125768.0
1133,100681,125775.0
1134,100681,126318.0
1135,100681,125356.0
1136,100681,125520.0
1137,100681,126276.0
1138,100681,126439.0
1139,100681,126447.0
1140,100681,126372.0
1141,100681,126370.0
1142,100681,126534.0
1143,100681,126350.0
1144,100681,126941.0
1145,100681,126979.0
1146,100681,127290.0
1147,100681,126282.0
1148,100681,126892.0
1149,100681,126598.0
1150,100681,126760.0
1151,100681,128028.0
1152,100784,113012.0
1153,100784,113251.0
1154,100784,113585.0
1155,100784,119578.0
1156,100784,113268.0
1157,100784,113023.0
1158,100784,114361.0
1159,100784,113967.0
1160,100784,114549.0
1161,100784,114350.0
1162,100784,115173.0
1163,100784,115261.0
1164,100784,115687.0
1165,100784,114652.0
1166,100784,115228.0
1167,100784,115733.0
1168,100784,115743.0
1169,100784,115197.0
1170,100784,116243.0
1171,100784,116532.0
1172,100784,115608.0
1173,100784,116872.0
1174,100784,116957.0
1175,100784,116762.0
1176,100784,118428.0
1177,100784,117648.0
1178,100784,118075.0
1179,100784,120619.0
1180,100784,119707.0
1181,100784,118509.0
1182,100784,118554.0
1183,100784,119217.0
1184,100784,120027.0
1185,100784,120367.0
1186,100784,117608.0
1187,100784,118361.0
1188,100784,118358.0
1189,100784,120984.0
1190,100784,120718.0
1191,100784,121031.0
1192,100784,121398.0
1193,100784,121232.0
1194,100784,120563.0
1195,100784,120796.0
1196,100784,121747.0
1197,100784,120791.0
1198,100784,121287.0
1199,100784,121326.0
1200,100784,122782.0
1201,100784,122784.0
1202,100784,122274.0
1203,100784,122690.0
1204,100784,122574.0
1205,100784,122763.0
1206,100784,122764.0
1207,100784,122573.0
1208,100784,121836.0
1209,100784,123318.0
1210,100784,124099.0
1211,100784,124114.0
1212,100784,122233.0
1213,100784,123666.0
1214,100784,124358.0
1215,100784,125291.0
1216,100784,124776.0
1217,100784,124281.0
1218,100784,124280.0
1219,100784,124279.0
1220,100784,126253.0
1221,100784,126650.0
1222,100784,127056.0
1223,100784,127057.0
1224,100784,126192.0
1225,100784,121460.0
1226,100784,126560.0
1227,100784,125713.0
1228,100784,126303.0
1229,100652,113072.0
1230,100652,113073.0
1231,100652,113783.0
1232,100652,114816.0
1233,100652,113152.0
1234,100652,113153.0
1235,100652,113154.0
1236,100652,113237.0
1237,100652,113435.0
1238,100652,113873.0
1239,100652,113655.0
1240,100652,113230.0
1241,100652,113231.0
1242,100652,113780.0
1243,100652,114195.0
1244,100652,114600.0
1245,100652,114699.0
1246,100652,115482.0
1247,100652,116030.0
1248,100652,115569.0
1249,100652,116190.0
1250,100652,114956.0
1251,100652,115208.0
1252,100652,115211.0
1253,100652,115217.0
1254,100652,114951.0
1255,100652,114959.0
1256,100652,114960.0
1257,100652,114961.0
1258,100652,115313.0
1259,100652,114885.0
1260,100652,113408.0
1261,100652,115027.0
1262,100652,115028.0
1263,100652,116317.0
1264,100652,116318.0
1265,100652,116320.0
1266,100652,116321.0
1267,100652,116322.0
1268,100652,116323.0
1269,100652,116326.0
1270,100652,113870.0
1271,100652,115563.0
1272,100652,115920.0
1273,100652,116319.0
1274,100652,115707.0
1275,100652,113869.0
1276,100652,115501.0
1277,100652,113441.0
1278,100652,113954.0
1279,100652,113410.0
1280,100652,113238.0
1281,100748,113077.0
1282,100748,113269.0
1283,100748,113273.0
1284,100748,113893.0
1285,100748,112979.0
1286,100748,114408.0
1287,100748,114290.0
1288,100748,114648.0
1289,100748,115067.0
1290,100748,116014.0
1291,100748,115371.0
1292,100748,112976.0
1293,100748,115669.0
1294,100748,115610.0
1295,100748,115051.0
1296,100748,115053.0
1297,100748,116082.0
1298,100748,114173.0
1299,100748,115907.0
1300,100748,117079.0
1301,100748,117081.0
1302,100748,117082.0
1303,100748,117086.0
1304,100748,117773.0
1305,100748,116425.0
1306,100748,119290.0
1307,100748,117135.0
1308,100748,117107.0
1309,100748,117108.0
1310,100748,117109.0
1311,100748,117083.0
1312,100748,117648.0
1313,100748,116788.0
1314,100748,117250.0
1315,100748,120614.0
1316,100748,120687.0
1317,100748,118509.0
1318,100748,120209.0
1319,100748,118591.0
1320,100748,118676.0
1321,100748,118678.0
1322,100748,117408.0
1323,100748,117409.0
1324,100748,119430.0
1325,100748,119894.0
1326,100748,120367.0
1327,100748,119527.0
1328,100748,119572.0
1329,100748,119568.0
1330,100748,119608.0
1331,100748,120148.0
1332,100748,120045.0
1333,100748,121028.0
1334,100748,120291.0
1335,100748,120967.0
1336,100748,120507.0
1337,100748,120608.0
1338,100748,120887.0
1339,100748,120903.0
1340,100748,120902.0
1341,100748,121031.0
1342,100748,120968.0
1343,100748,121293.0
1344,100748,121452.0
1345,100748,121450.0
1346,100748,121458.0
1347,100748,120469.0
1348,100748,121511.0
1349,100748,120550.0
1350,100748,121817.0
1351,100748,121767.0
1352,100748,121814.0
1353,100748,121816.0
1354,100748,122097.0
1355,100748,122218.0
1356,100748,122220.0
1357,100748,122963.0
1358,100748,122964.0
1359,100748,122205.0
1360,100748,123119.0
